row_id,SID,NAME,ISO_TIME,LAT,LON,bin,area_averaged_TCP
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,370,1.3935933399673255
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,380,1.1607404697756845
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,390,1.137910035982556
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,400,1.0099007872461612
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,410,0.9167713403784074
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,420,0.8736689665932194
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,430,0.7906131643645049
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,440,0.7557351699042659
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,450,0.7142637442841562
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,460,0.6980028345297628
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,470,0.6938234900571187
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,480,0.71859378989895
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,490,0.7145499564633684
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,0,3.468677377342879
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,10,3.7494331869125803
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,20,4.904701660333874
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,30,5.6316360887723
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,40,5.9404267089085705
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,50,6.3225609452962335
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,60,6.361177433434848
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,70,6.2871250025665395
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,80,6.00796144323659
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,90,5.129359290518863
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,100,4.389489683912103
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,110,3.74106127670566
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,120,3.906857753296561
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,130,3.7533885260991835
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,140,4.182081433297602
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,150,4.423297907930662
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,160,3.9819824094336385
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,170,3.8873443716892564
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,180,3.6141154462015734
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,190,3.7352899838960614
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,200,4.3168655888110194
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,210,4.1708039887477595
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,220,4.662711972921029
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,230,4.195597365150949
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,240,4.13493708334237
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,250,4.327360781801062
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,260,3.9879777803198957
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,270,3.715081729132171
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,280,3.5924053152772535
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,290,3.3015428480793076
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,300,3.1096421405002523
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,310,2.390738158883654
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,320,2.327219292985525
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,330,2.2669415599388434
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,340,2.177862558752825
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,350,2.239314168850069
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,360,1.8722733819964417
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,370,1.6470626997665252
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,380,1.439486556316211
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,390,1.3008159483821207
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,400,1.2124213375871293
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,410,1.0667918239826282
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,420,0.9640986267657121
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,430,0.8158124750502098
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,440,0.7399986418145653
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,450,0.6681906527698283
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,460,0.7385805234961232
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,470,0.7104097602488771
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,480,0.7445772413385641
675959,2017228N14314,HARVEY,2017-08-16 12:00:00,13.7,-47.4,490,0.6752592172203475
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,0,10.312514304793371
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,10,9.637223599671241
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,20,9.253992738045277
